_step,loss/max,loss/min,loss/mean,loss/median,loss/std
199,0.002088078996166587,-0.002422422170639038,-0.00011035696661565453,-1.5279681974789128e-05,0.0010557196801528335
200,0.0015710513107478619,-0.0023641756270080805,-0.00019801684538833797,-0.00026459444779902697,0.0009356926893815398
201,0.0008905894355848432,-0.0013760968577116728,-7.986991840880364e-05,0.0,0.0005818471545353532
202,0.0013138259528204799,-0.0016506987158209085,-7.328492301894585e-06,0.0,0.000612002273555845
203,0.0027267951518297195,-0.005578490439802408,-0.00014744720829185098,0.0,0.0013765046605840325
204,0.0014265789650380611,-0.0017200319562107325,-0.00010412432311568409,-6.985593063291162e-05,0.0007664438453502953
205,0.001668707700446248,-0.004129920620471239,-0.0001315837725996971,0.0,0.0009778571547940373
206,0.0011579783167690039,-0.0031777238473296165,-0.00010969467257382348,0.0,0.0008156435214914382
207,0.0012490428052842617,-0.0023274142295122147,-0.00012884200259577483,0.0,0.000796824402641505
208,0.0007597453077323735,-0.0032692227978259325,-0.0002246193471364677,0.0,0.0007896381430327892
209,0.0021127904765307903,-0.001364909578114748,-0.0001238807017216459,-0.00023812496510799974,0.0007219277322292328
210,0.0013576603960245848,-0.002062889514490962,-0.00020612127264030278,-0.00015120387251954526,0.0008238868904300034
211,0.001234192168340087,-0.0029889310244470835,-0.00012425398745108396,-3.928184014512226e-05,0.00101666699629277
212,0.0014152012299746275,-0.001720319502055645,-0.00010456825111759827,-1.2312974831729662e-05,0.0007513249292969704
213,0.0016347639029845595,-0.002571580931544304,-5.0265443860553205e-05,0.0,0.0008320034248754382
214,0.0007828486850485206,-0.004498959518969059,-0.0002401827077846974,-3.139410546282306e-05,0.0009520375751890242
215,0.0008024527924135327,-0.002595330588519573,-0.00016082386719062924,-3.562564597814344e-05,0.0006723136175423861
216,0.0009820916457101703,-0.003047770820558071,-0.0001531443849671632,-0.00022100536443758756,0.0008692684932611883
217,0.0011801895452663302,-0.0019412832334637642,-9.031708759721369e-05,-0.00015121708565857261,0.0007044350495561957
218,0.0017971006454899907,-0.006006364244967699,-0.0001908726553665474,-0.00010903772636083886,0.0013247280148789287
219,0.0020994399674236774,-0.0017007202841341496,-5.658766895066947e-05,-0.00013609750021714717,0.0008764976519159973
220,0.0007066711550578475,-0.001342530595138669,-8.087880269158632e-05,0.0,0.00046455656411126256
221,0.001523072482086718,-0.0028343545272946358,-0.00010229250619886443,0.0,0.0008870657184161246
222,0.0009068392682820559,-0.0009527902584522963,-3.346805533510633e-05,0.0,0.0004960060468874872
223,0.0009547111112624407,-0.0018723912071436644,-7.991672464413568e-05,7.642131095053628e-05,0.0006424200837500393
224,0.001416532089933753,-0.002580848289653659,-0.00019240789697505534,-6.346610462060198e-05,0.0009106239303946495
225,0.0010183524573221803,-0.005888286512345076,-0.00025074780569411814,0.0,0.0013035247102379799
226,0.0017288014059886336,-0.00173465209081769,-0.00020892239990644157,-0.00038951574242673814,0.0008734017028473318
227,0.0012802033452317119,-0.0011047401931136847,-0.00010323925380362198,-8.658008300699294e-05,0.0006641621002927423
228,0.000708437233697623,-0.001844483194872737,-0.00013007955567445606,-8.449701272184029e-05,0.0006023163441568613
229,0.0015375105431303382,-0.003881043056026101,-0.00020717221195809543,-0.00018454801465850323,0.0010040150955319405
230,0.0008494507637806237,-0.0032249726355075836,-0.00027602084446698427,-0.00018903438467532396,0.0008529760525561869
231,0.0015479729045182467,-0.002381768776103854,-0.0001819274330046028,0.0,0.0009272313909605145
232,0.0019125344697386026,-0.002099555917084217,-2.7735195544664748e-05,0.0,0.0007125220727175474
233,0.00112158281262964,-0.005261333659291267,-0.00024840066907927394,0.0,0.0011928126914426684
234,0.0018725601257756352,-0.002451049629598856,-0.00019207601144444197,-0.00010191006731474772,0.000921301485504955
235,0.0012637588661164045,-0.003253520466387272,-0.00015999078459572047,-3.2153886422747746e-05,0.0009386263554915786
236,0.0030319548677653074,-0.0014859650982543826,-7.744491449557245e-05,-0.00024601633776910603,0.0010600144742056727
237,0.0016169606242328882,-0.007998996414244175,-0.0003134614380542189,7.62135605327785e-05,0.0016396124847233295
238,0.0015197303146123886,-0.0014887457946315408,-0.0001492311421316117,-0.00018053653184324503,0.0007443225476890802
239,0.004575385246425867,-0.0048872195184230804,-0.00023498700466006994,-0.00019233772763982415,0.0015183670911937952
240,0.0013771271333098412,-0.0015494065592065454,-8.794439054327086e-05,-4.578018342726864e-05,0.0005511018098331988
241,0.0008776873582974076,-0.0024814833886921406,-0.00013490310811903328,3.3576048735994846e-05,0.0008179824217222631
242,0.002042703563347459,-0.0015805145958438516,-0.00011593634553719312,-0.00020520013640634716,0.0008115628152154386
243,0.00207885866984725,-0.0019785123877227306,-6.754390051355585e-05,-0.00015227889525704086,0.0009811868658289313
244,0.0017916300566866994,-0.0028759853448718786,-0.00018099912267643958,0.0,0.0008409749716520309
245,0.0013744332827627659,-0.0024514137767255306,-6.972401024540886e-05,2.4652124920976348e-05,0.0008075096411630511
246,0.0011975744273513556,-0.0019434907007962465,-0.00021462174481712282,-1.196280209114775e-05,0.0007803919143043458
247,0.002998999785631895,-0.002188056241720915,-0.00010865993681363761,0.0,0.001013176515698433
248,0.0016144410474225879,-0.005064165219664574,-0.0001995737402467057,0.0,0.0011508823372423649
249,0.0010086422553285956,-0.0008505923906341195,-8.921926928451285e-05,-9.664698882261291e-05,0.0004593055055011064
250,0.0016389680095016956,-0.0024223937653005123,-7.657209789613262e-05,0.0,0.0008224705816246569
251,0.0015248637646436691,-0.0014770071720704436,-0.0001257322437595576,-0.0001257885742234066,0.0006841739523224533
252,0.00133325660135597,-0.002361557213589549,-0.00014194245159160346,-0.00029288354562595487,0.0007801236351951957
253,0.0015027776826173067,-0.0035216379910707474,-8.528904436388984e-05,0.0,0.0009307466680184007
254,0.0017016683705151081,-0.0017362850485369563,-9.063236211659387e-05,0.0,0.0008779374184086919
255,0.0017548662144690752,-0.002980461809784174,-0.00022763648303225636,-6.30242720944807e-05,0.0012945678317919374
256,0.0020581691060215235,-0.002582527231425047,-0.00010473497241036966,0.0,0.0010787767823785543
257,0.0019302982836961746,-0.001784457010217011,-5.336864705896005e-05,-6.316442886600271e-05,0.0007988357683643699
258,0.0012153080897405744,-0.0024616781156510115,-0.00016101117944344878,-0.00013009467511437833,0.0006748405285179615
259,0.0013137554051354527,-0.0011028664885088801,-8.212008833652362e-05,-0.000199678645003587,0.0005756669561378658
260,0.0009225403191521764,-0.003419409040361643,-0.00014321994967758656,0.0,0.0008905627182684839
261,0.001335224020294845,-0.003912176005542278,-0.00025433007976971567,0.0,0.001081703114323318
262,0.0015154803404584527,-0.002747622551396489,-0.00022373037063516676,-0.00013013934949412942,0.0010529448045417666
263,0.001626762910746038,-0.004387339577078819,-0.0001768268266459927,-3.7229568988550454e-05,0.0010444304207339883
264,0.002282608998939395,-0.0012688810238614678,-7.546540291514248e-05,-6.05620261922013e-05,0.0006861246656626463
265,0.001156009268015623,-0.0012453132076188922,-1.9753053493332118e-05,0.0,0.00064614147413522
266,0.002110087778419256,-0.0020768153481185436,-0.00014297694724518806,-0.000202474751858972,0.0008932111668400466
267,0.0006530763930641115,-0.0016674891812726855,-0.00011860900849569589,-2.271607991133351e-05,0.0006425606552511454
268,0.0013465594965964556,-0.0018194729927927256,-0.00013235672668088228,4.675950094679138e-06,0.0007865395164117217
269,0.0017182693118229508,-0.00463892100378871,-7.624049612786621e-05,-2.5710365662234835e-05,0.0012585928197950125
270,0.00164661870803684,-0.00257635279558599,-9.039536234922707e-05,0.0,0.0008004662813618779
271,0.0008116256212815642,-0.0010968523565679789,-0.00010340874723624438,-6.48121495032683e-05,0.0005199249717406929
272,0.0008498332463204861,-0.0015555963618680835,-4.3484345951583236e-05,0.0,0.0005816803895868361
273,0.0012726287823170424,-0.001200957573018968,-0.00013705574383493513,-0.00015597882156725973,0.0006549496320076287
274,0.00227722292765975,-0.001370907761156559,-0.0001982559188036248,-0.0002977927215397358,0.0008351451251655817
275,0.0008530966588295996,-0.0016116799088194966,-0.00015647648251615465,-5.31509613210801e-06,0.0006402752478606999
276,0.0011126925237476826,-0.005092306528240442,-0.00024372406187467277,0.0,0.0011413702741265297
277,0.0011313471477478743,-0.001561211422085762,-0.00019541294022928923,0.0,0.000696251867339015
278,0.001475297030992806,-0.0012547491351142526,-9.175991726806387e-05,0.0,0.0006075975834392011
279,0.0015843418659642339,-0.0020480246748775244,-0.0001253794034710154,0.0,0.0007268924382515252
280,0.002133372239768505,-0.001697054598480463,-5.311473796609789e-05,-6.431719521060586e-05,0.0007848555687814951
281,0.0015585015062242746,-0.0020631945226341486,-8.958810940384865e-05,-5.6676410167710856e-05,0.0007493978482671082
282,0.0007563236285932362,-0.0013447125675156713,-0.00010658814426278695,-4.4585627620108426e-05,0.0005409333389252424
283,0.00169790955260396,-0.001158788800239563,-5.348485865397379e-05,-0.0003381516726221889,0.0006885328912176192
284,0.0021714221220463514,-0.0019134969916194677,-0.00013538477651309222,-7.978433859534562e-05,0.0007631413172930479
285,0.0013481968780979514,-0.001491993316449225,-4.659259502659552e-05,-3.015521724591963e-05,0.0006109160021878779
286,0.0017413244349882007,-0.0028311023488640785,-0.00021121629106346518,-0.00012177781172795221,0.0009321440593339503
287,0.001800978439860046,-0.002666860818862915,-0.00011716979497577995,-0.00016396140563301742,0.0008425814448855817
288,0.0006235256441868842,-0.001402545254677534,-0.0001496430195402354,-5.146825787960552e-05,0.00041803892236202955
289,0.0011945664882659912,-0.0013038819888606668,-7.319319411180913e-05,-6.323495472315699e-05,0.0006137083400972188
290,0.0012961963657289743,-0.001221405458636582,-0.0001327775971731171,-0.00010030211706180125,0.0005992074147798121
291,0.0009005822939798236,-0.001412035315297544,-0.00023755268193781376,-0.0002621535968501121,0.0006686266860924661
292,0.0010965319816023111,-0.002568928524851799,-0.00015392429486382753,-0.00012407386384438723,0.000705330225173384
293,0.0006624070811085403,-0.0020916610956192017,-0.00010430008842376992,0.00015341198013629764,0.0007125302799977362
294,0.0004603148845490068,-0.0018254691967740655,-0.0002267762611154467,-1.2329561286605895e-05,0.0006013654638081789
295,0.000845479080453515,-0.001660955953411758,-0.00015363733109552413,-2.973061964439694e-05,0.0006115718861110508
296,0.0013253052020445466,-0.0035100963432341814,-0.00021490933431778103,-2.2710732082487084e-05,0.0009676064364612103
297,0.0005758386687375605,-0.0015055154217407107,-0.00013452568964567035,0.0,0.000509762903675437
298,0.0016185344429686666,-0.0015318210935220122,-0.00015664688544347882,-0.0002887077280320227,0.0008204614860005677
299,0.002033356809988618,-0.0016297890106216073,-0.0001757857098709792,-0.0001594658533576876,0.0008242531912401319
300,0.0017959646647796035,-0.003325840225443244,-0.00020669748482760042,0.0,0.0010298406705260277
301,0.002230376238003373,-0.0026773533318191767,-0.0002329582639504224,-0.000114956266770605,0.0012810889165848494
302,0.0009738258086144924,-0.0014934298815205693,-3.7630168662872165e-05,9.053856047103181e-06,0.0006396243697963655
303,0.0011366336839273572,-0.0032397203613072634,-0.0001470718125347048,0.0,0.0008067645248956978
304,0.0009886677144095302,-0.0024756051134318113,-0.00016571991727687418,0.0,0.0006318401428870857
305,0.0013614004710689187,-0.0024071154184639454,-0.00019253398932050914,-5.0557391659822315e-05,0.000828602584078908
306,0.0011227302020415664,-0.003722764551639557,-0.000258320797001943,0.0,0.0011522475397214293
307,0.001169482129625976,-0.0024975065607577562,-0.00011924034333787858,0.0,0.0008201933233067393
308,0.0019721270073205233,-0.0030536197591573,-0.00015780686226207763,-7.819528400432318e-05,0.0008996733813546598
309,0.0009778316598385572,-0.0011715671280398965,-6.679709622403607e-05,0.0,0.0005575602408498526
310,0.0022135411854833364,-0.0026969804894179106,-0.00012032162339892238,-9.240061626769602e-05,0.0010035375598818064
311,0.0009380642441101372,-0.002411045366898179,-0.00016466618399135768,-0.00012385965965222567,0.0007626044098287821
312,0.0017699801828712225,-0.0015369714237749577,-8.708914538146928e-05,0.0,0.0007815412827767432
313,0.000694950285833329,-0.0011649562511593103,-0.00010611316247377545,-7.409002137137577e-05,0.0004619162646122277
314,0.0011750420089811087,-0.0020170521456748247,-0.0001654364023124799,0.0,0.0007565431878902018
315,0.0011626293417066336,-0.0014253546250984073,-6.277899956330657e-05,-0.0001860581833170727,0.000614969409070909
316,0.00118023413233459,-0.005965185817331076,-0.00023918895749375224,-7.982448005350307e-05,0.0012234607711434364
317,0.0011482455302029848,-0.003924934659153223,-0.00019272304780315608,0.0,0.0010189460590481758
318,0.0010964141692966223,-0.001802117913030088,-8.555375825380906e-05,-2.4637121896375902e-05,0.0006658741622231901
319,0.0006493773544207215,-0.002088085515424609,-0.00012994032294955105,0.0,0.0006592203862965107
320,0.0009669082355685532,-0.00161733606364578,-0.00012143936328357086,-2.8679856768576428e-05,0.000613222538959235
321,0.0009962862823158503,-0.0034943020436912775,-0.00013564298569690436,0.0,0.0007647581514902413
322,0.0009246424888260663,-0.00149098364636302,-9.597431198926643e-05,0.0,0.0006086683715693653
323,0.0010916527826339006,-0.003946384415030479,-0.00014730723341926932,0.0,0.0008682627230882645
324,0.001293565146625042,-0.0025984812527894974,-8.709220855962485e-05,-0.00011588109919102862,0.0006922783213667572
325,0.0009083066834136844,-0.0029955916106700897,-0.00022874663409311324,-0.0001773345284163952,0.0008168875938281417
326,0.0009117258596234024,-0.0016814079135656357,-0.00015637176693417132,-5.8843808801611885e-05,0.0006418462144210935
327,0.000746946781873703,-0.002007084432989359,-0.00012538291048258543,-8.852095197653398e-05,0.0005836212076246738
328,0.0016610370948910713,-0.0020722656045109034,-0.0001561844110256061,0.0,0.0010017954045906663
329,0.0023953034542500973,-0.0024428539909422398,-0.00014890496095176786,-0.0002574708196334541,0.00099092663731426
330,0.001416985527612269,-0.00146515853703022,-8.757864270592108e-05,-1.6914355001063086e-05,0.0005053611239418387
331,0.0008148401393555105,-0.0028708812315016985,-0.00015791159239597619,0.0,0.0007626375881955028
332,0.002103431848809123,-0.0028359179850667715,-0.0002369577414356172,-0.00022609651205129921,0.0010884815128520131
333,0.0521598681807518,-0.0012517947470769286,0.0020019402727484703,-0.00017030793242156506,0.010691516101360321
334,0.00284084165468812,-0.005141169298440218,-0.00018396921223029494,-0.00014936583465896547,0.0012890934012830257
335,0.000907343637663871,-0.002299862215295434,-9.60195975494571e-05,-5.7343291700817645e-05,0.0006949277012608945
336,0.001092316466383636,-0.0015254004392772913,-7.741348963463679e-05,-0.00011222981265746057,0.0005982131115160882
337,0.001133528770878911,-0.0016100422944873571,-0.00017329429101664573,-0.00011426134005887434,0.0007007608073763549
338,0.0013321940787136555,-0.0019332695519551635,-0.00012265663826838136,0.0,0.0007388959638774395
339,0.0007167634321376681,-0.0018501722952350974,-0.0001370217651128769,-6.011761070112698e-05,0.0005817647324874997
340,0.0012360478285700083,-0.0017486964352428913,-0.0001332087704213336,-6.495191655631061e-07,0.0007326325867325068
341,0.0013365865452215075,-0.001299268682487309,-0.00010267681500408798,-3.1918592867441475e-05,0.0006067991489544511
342,0.0023345400113612413,-0.003372451290488243,-0.00014573764929082245,0.0,0.000975626811850816
343,0.0010638473322615027,-0.0019127698615193367,-0.0001166092260973528,0.0,0.0005705896182917058
344,0.00046003551688045263,-0.00124724255874753,-0.0001428307732567191,-4.7926459956215695e-05,0.00046410970389842987
345,0.0010836247820407152,-0.0012579907197505236,-7.768131763441488e-05,-4.242188515490852e-05,0.000530051183886826
346,0.0013440292095765471,-0.0018595263827592134,-6.898571882629767e-05,0.0,0.0006261401576921344
347,0.00095749442698434,-0.001890034880489111,-9.480586595600471e-05,0.0001113808320951648,0.0007497587939724326
348,0.0017660625744611025,-0.00144190713763237,-0.00011966365855187178,-6.633766315644607e-05,0.0006481196614913642
349,0.0005290675908327103,-0.0014702058397233486,-0.00010837582522071898,0.0,0.0003711075405590236
350,0.0015580713516101241,-0.0016140383668243885,-0.00014947500312700868,-0.00010156262578675523,0.0007206089212559164
351,0.0014331188285723329,-0.004748809617012739,-0.00015892265946604311,0.0,0.0010149909649044275
352,0.0018113652477040887,-0.0020211325027048588,-0.00013899261830374599,0.0,0.000694829155690968
353,0.03956175595521927,-0.0022618602961301804,0.001173362834379077,-6.084943379391916e-05,0.0075513748452067375
354,0.0044675106182694435,-0.003981865011155605,-1.1300452570139896e-05,-4.1161263652611524e-05,0.0014756020391359925
355,0.0017288374947384,-0.0016126057598739862,-0.00010556265624472871,0.0,0.0007399922469630837
356,0.0015481559094041586,-0.002494310261681676,-0.0002383993996772915,-0.00013599784870166332,0.0010821769246831536
357,0.0009924877667799592,-0.0024661559145897627,-0.00013658775424119085,-6.106585351517424e-05,0.000743987038731575
358,0.0007178719388321042,-0.000800193112809211,-3.984933937317692e-05,0.0,0.00035186955938115716
359,0.0019964692182838917,-0.0033261622302234173,-0.00018748297588899732,-0.00010286999895470217,0.0009353104396723211
360,0.002017468912526965,-0.002769072540104389,-0.0001768776128301397,-0.00012688091374002397,0.0008612163364887238
361,0.0004728760977741331,-0.0014186439802870154,-0.00019301954307593405,-7.455902277797577e-07,0.0005208574002608657
362,0.0009416568791493773,-0.0014668243238702416,-0.00010344436304876581,-0.00011605101462919265,0.0005403331015259027
363,0.0013924527447670698,-0.002380903111770749,-0.00013125961413607,0.0,0.0007198965176939964
364,0.0011831115698441863,-0.002067596884444356,-0.00014261621981859207,0.0,0.000752073887269944
365,0.0010712093207985163,-0.0019009948009625077,-0.00020918913651257753,-0.0001074776955647394,0.0008088645990937948
366,0.0011184661416336894,-0.0018290140433236957,-0.00019307031470816582,-0.0001766449713613838,0.000698931107763201
367,0.0006940161110833287,-0.0027166646905243397,-0.00019376880663912743,-3.0457313187071122e-05,0.0008496262016706169
368,0.0005979961715638638,-0.0011552833020687103,-0.00012867440818808973,-0.00012249346764292568,0.0004005025839433074
369,0.000862953660544008,-0.002580867847427726,-0.00023067758593242615,-0.0001494736352469772,0.0007980452501215041
370,0.0010021214839071035,-0.0037933725398033857,-0.0003098733723163605,-0.00022486648231279105,0.000932153663598001
371,0.0011581549188122153,-0.0042576235719025135,-0.00027047155890613794,-7.581122918054461e-05,0.0009518122533336282
372,0.001640050089918077,-0.0027671840507537127,-0.000225534473429434,-0.00011998725676676258,0.0008039062959142029
373,0.0009041116572916508,-0.004274026025086641,-0.00032560984254814684,-0.000175631299498491,0.0009517721482552588
374,0.0008877220097929239,-0.0017949119210243225,-0.0001817741576815024,-9.148238314082846e-05,0.0006200947100296617
375,0.000634595809970051,-0.0020729878451675177,-0.00017663869948592037,-8.910765609471127e-05,0.0005973690422251821
376,0.0016554866451770067,-0.002049808157607913,-0.0001229001791216433,0.0,0.0007796560530550778
377,0.001072903978638351,-0.0015920784790068865,-0.00013971618318464607,-0.00017552664212416857,0.0006000805296935141
378,0.0009863569866865873,-0.0017133052460849285,-0.00020121640409342945,-2.4061480871750973e-05,0.0007011317065916955
379,0.0006820271955803037,-0.0035676939878612757,-0.0003300466341897845,-2.9297756555024534e-05,0.0009691065642982721
380,0.0012791884364560246,-0.0026037744246423244,-0.00013490638229995966,-3.3400800020899624e-05,0.0007349167135544121
381,0.0010477505857124925,-0.0017053885385394096,-0.00015169958351179957,-0.00013121060328558087,0.0006895622937008739
382,0.0004796867724508047,-0.0007694644154980779,-6.884623871883377e-05,-1.1710124454111792e-05,0.00034973063156940043
383,0.0010715196840465069,-0.001696886378340423,-0.0001639275869820267,-0.00023717863950878382,0.0007995403720997274
384,0.001143844099715352,-0.0015399475814774632,-0.0001394585706293583,-5.902494740439579e-05,0.0006461987504735589
385,0.0010530921863391995,-0.001787708722986281,-0.00020996385137550533,-0.0002012375625781715,0.0007282723090611398
386,0.0006679037469439209,-0.001535755000077188,-0.00017660389130469412,0.0,0.0005138140986673534
387,0.0009842542931437492,-0.0014952986966818571,-0.0001614365028217435,-0.00022619840456172824,0.000711491156835109
388,0.0012621713103726506,-0.0019801168236881495,-0.00012039161083521321,-3.9826012653065845e-05,0.0007434067083522677
389,0.0015182079514488578,-0.0017520161345601082,-0.00014944211579859257,-0.0002680370816960931,0.0007424926734529436
390,0.0010045742383226752,-0.0037415127735584974,-0.0001509715075371787,-3.119574466836639e-05,0.0009126421646215022
391,0.0012967961374670267,-0.0021507919300347567,-0.00019158325449097902,-0.00011733995779650286,0.0007832158589735627
392,0.0009643473895266652,-0.0015418691327795386,-0.00017992618086282164,-6.629996642004699e-05,0.0006010951474308968
393,0.0005745349917560816,-0.0019008060917258263,-0.00016558312927372754,0.0,0.0006526173674501479
394,0.0013076064642518759,-0.00230268738232553,-0.0001716986153041944,-0.0002563185116741806,0.0006889623473398387
395,0.001363402814604342,-0.002672565635293722,-0.0001312363747274503,-5.289073669700883e-05,0.0006762946723029017
396,0.0006919663865119219,-0.001662375871092081,-0.0001837268500821665,-0.00015333943883888423,0.0005145786562934518
397,0.0008735738811083138,-0.0009621359640732408,-3.0438892281381413e-05,-1.713665187708102e-05,0.0005018270458094776
398,0.0007798667647875845,-0.0018786948639899492,-8.225497731473297e-05,-5.191233412915608e-06,0.0006576332962140441
399,0.0012271944433450699,-0.000999181647785008,-0.00022164414986036718,-0.0003964572970289737,0.0005761133506894112
