_step,metrics/char_overlap_reward
0,0.03840884241345335
1,0.03947487846242615
2,0.04180112078129281
3,0.05430700636916808
4,0.05021870604771466
5,0.039492666632411404
6,0.04591972036510657
7,0.06008463747376513
8,0.05155913195427053
9,0.060559699895998
10,0.05066945233380045
11,0.04467120226710193
12,0.06090482258567339
13,0.053965817675474204
14,0.07044552600353007
15,0.038874123772928336
16,0.05152693366570625
17,0.05002772881008197
18,0.0585025835369445
19,0.07524236626414808
20,0.03586303502357663
21,0.05112626527224924
22,0.06298941463300227
23,0.07116503876561582
24,0.05414587891462632
25,0.07773897731967844
26,0.07540731112956357
27,0.06929437482838507
28,0.06241022386478572
29,0.06064484936604718
30,0.05644065120387066
31,0.0829597230932165
32,0.08590291936753447
33,0.08446718963490212
34,0.09577909868470662
35,0.07977411232326936
36,0.0944701733976688
37,0.07467104223337886
38,0.08598619354306167
39,0.05992353376706307
40,0.10401375520884548
41,0.12815840108512416
42,0.09240080888804324
43,0.11628418796903442
44,0.14108009904454039
45,0.1214300592171281
46,0.12911345424269477
47,0.1244921354888725
48,0.15662804169033817
49,0.19143098468053593
50,0.19312687332285444
51,0.17480762831808763
52,0.15415445733291883
53,0.1670458062428753
54,0.1296172979680069
55,0.1716728873544207
56,0.2424320196568559
57,0.21131715627939127
58,0.16994300582305127
59,0.18953094848688395
60,0.2242630136034608
61,0.21597446635485149
62,0.2383326166551864
63,0.27076478765451856
64,0.2245698828585143
65,0.2711921610316693
66,0.26302214051491934
67,0.20436165170349896
68,0.2591667109044739
69,0.2740380828905625
70,0.2577172748247587
71,0.28468069676421326
72,0.23481959084624077
73,0.21315304343595248
74,0.23759762310985455
75,0.2799978274517365
76,0.2240892509606141
77,0.2496670797645541
78,0.3266635617356257
79,0.2796836600855096
80,0.3225294171443338
81,0.3201070106218803
82,0.36977608008630886
83,0.33086393245884127
84,0.26160571826792406
85,0.33025209103754927
86,0.33182310142314475
87,0.38206001677439816
88,0.2654988517864826
89,0.3464548314594532
90,0.38534994394726463
91,0.28127859146868817
92,0.35142424257363225
93,0.3717249460567982
94,0.3510401853067867
95,0.33863293078636203
96,0.2818659306917015
97,0.3481808438326607
98,0.3362386751005417
99,0.30338054363270117
100,0.3132290967181586
101,0.3769916687304429
102,0.3686401705549277
103,0.3825675609776727
104,0.3467583927757108
105,0.35299121638505043
106,0.3691395002270448
107,0.3227200221929611
108,0.3750467040576134
109,0.37656903276007636
110,0.39380597933891415
111,0.40583406850869075
112,0.33247357889624846
113,0.35048486962202613
114,0.39782574565477913
115,0.39228450541123916
116,0.42367515289209096
117,0.3783213721970877
118,0.37955664829015134
119,0.3876393478905559
120,0.3769922411036762
121,0.41174074249513637
122,0.38023062139060626
123,0.3754094988812618
124,0.38197231756086925
125,0.3866155406168994
126,0.37380651546222377
127,0.4221803140996341
128,0.4313124825244882
129,0.3966298739599189
130,0.35251792660213055
131,0.39611824873316326
132,0.39289841726496044
133,0.3833029044983146
134,0.4072353067774983
135,0.42399342804624585
136,0.39666494457511753
137,0.40808980155474683
138,0.40753094332004464
139,0.38416109018143113
140,0.36650712625206494
141,0.41614859647322033
142,0.36753044093498455
143,0.41158237702625877
144,0.39781424688525724
145,0.37515856483721216
146,0.406484369439041
147,0.40626025367371676
148,0.39299370872479383
149,0.39812718914548867
150,0.3719371024712137
151,0.40178172458779726
152,0.43166502086601366
153,0.42256507202028387
154,0.371835226930702
155,0.4013091777873369
156,0.4125509834107116
157,0.44141950692471127
158,0.4067753006727023
159,0.42857817092474826
160,0.4647511625004863
161,0.38079023526306
162,0.4405250129303324
163,0.4033418918821972
164,0.4018115662614069
165,0.4177726835006691
166,0.37672528301764274
167,0.38551226190696974
168,0.44931459453692657
169,0.42255845246230045
170,0.4137924600285491
171,0.4120775331170871
172,0.3803322547455813
173,0.42490498923207076
174,0.4209648461322359
175,0.38841464971302975
176,0.4335544250054516
177,0.44863871698882163
178,0.40514132252778856
179,0.4486100406649467
180,0.4302780267782187
181,0.3935774211372428
182,0.3938142064398507
183,0.39824144673850614
184,0.41147564688522387
185,0.4371726500231481
186,0.4519396875343292
187,0.4330761025491293
188,0.3870022460098107
189,0.3937416895874924
190,0.452899787640747
191,0.4275544239897521
192,0.4371924809027187
193,0.41869101688063415
194,0.4039737162941448
195,0.3988202373098556
196,0.4448708788293637
197,0.45198145449170424
198,0.427545815953116
199,0.39586482527376965
200,0.40386563333781855
201,0.40614237788878194
202,0.37743440826428915
203,0.4086906087951323
204,0.408942147604062
205,0.41289314847530506
206,0.427623112804557
207,0.43771072786142673
208,0.38243823784929587
209,0.4518289068742235
210,0.3971512690028316
211,0.43536733604685507
212,0.46124390751109035
213,0.43997878977407634
214,0.39565310157618494
215,0.3949227420526579
216,0.4306166873541568
217,0.42285982710934134
218,0.4395184232939311
219,0.4184299126495594
220,0.4039634343594489
221,0.484170576130316
222,0.4207496821309059
223,0.37474865435490434
224,0.3730839710085728
225,0.37495740350963375
226,0.4410332839557085
227,0.40159183042504487
228,0.4081518973442151
229,0.42869385250581044
230,0.3929735560954676
231,0.4334782357606339
232,0.40535790890283535
233,0.3885091103305216
234,0.4488967447025434
235,0.42613668850949055
236,0.431506030930197
237,0.4839210489326756
238,0.41957476969592233
239,0.4094946649472176
240,0.4443407066858448
241,0.41629546737253686
242,0.46896368612192985
243,0.4160398223555485
244,0.4183670126421505
245,0.4124342995584728
246,0.39356634414117264
247,0.43913245778099297
248,0.4150062857294468
249,0.4710847601087208
250,0.4229821962284319
251,0.44448651405048706
252,0.4479365803686084
253,0.3721341417933224
254,0.3503552707691643
255,0.4427209393067174
256,0.4433119306061066
257,0.3690825099338847
258,0.4437918202552159
259,0.45509138339470945
260,0.46651734316189525
261,0.4610331409058806
262,0.4205698203087296
263,0.5043183628887616
264,0.4548514455880855
265,0.47205787343076366
266,0.4584663551131116
267,0.42770464636461686
268,0.40066998155244415
269,0.45071086711732933
270,0.4466660266963126
271,0.43193494727249415
272,0.4336769575690315
273,0.43322633717046155
274,0.43890309615055056
275,0.447549824110912
276,0.37781291698839076
277,0.44592895726678927
278,0.43931177420645295
279,0.4132050101931846
280,0.4295468554214589
281,0.4466308762638358
282,0.4327217030911996
283,0.3931726233228259
284,0.43186179420154747
285,0.4286042690859274
286,0.41975808663608793
287,0.47313250818980224
288,0.43269889370597725
289,0.40847626576368656
290,0.4462585104177585
291,0.4439594261092593
292,0.44374134393257314
293,0.465001467460259
294,0.3869299051301234
295,0.4625737789901789
296,0.45053270796869765
297,0.48302140958262413
298,0.3973875435570291
299,0.40561018060680265
300,0.42915323460308624
301,0.41109071343354864
302,0.4141105246506175
303,0.4347300782221956
304,0.41074863743790613
305,0.45212265793639905
306,0.3911282122859814
307,0.43764955156695845
308,0.4848507360920749
309,0.45574496619670135
310,0.38557392171836896
311,0.43930286356743703
312,0.4197742459078258
313,0.4498715275429393
314,0.44721934503156063
315,0.4500678380061167
316,0.4227063476836889
317,0.3917188204876828
318,0.41818244519368486
319,0.4039512786159842
320,0.44098847589547785
321,0.42307749023140573
322,0.5006563541483228
323,0.41360877659250667
324,0.4763685880162051
325,0.4156671933019114
326,0.43636275331489616
327,0.39979757681397454
328,0.42727176282368085
329,0.418946349091712
330,0.41850716652350006
331,0.44588835584437403
332,0.38751926148308746
333,0.47775548725330264
334,0.39258591505960194
335,0.40276503194199076
336,0.4372445158704165
337,0.4264704472569482
338,0.43147590404856856
339,0.4625717880435079
340,0.42338619272158995
341,0.4983541983912888
342,0.44569478127247086
343,0.4511723986249048
344,0.43830867844027005
345,0.4529185903834594
346,0.45682283428476056
347,0.4431667372751792
348,0.43802502654501924
349,0.46075073728257754
350,0.41517532364568044
351,0.4452600884549967
352,0.4156085181575435
353,0.427458172595649
354,0.469186531317375
355,0.45000292858294855
356,0.431358646322653
357,0.37892658700563575
358,0.4812410150681905
359,0.42183202937380593
360,0.43863621912550566
361,0.42176561259781664
362,0.4581419943720616
363,0.45980570218910977
364,0.4041545373934251
365,0.4692462699267076
366,0.47068579522803355
367,0.4911247509771751
368,0.436224868213565
369,0.46416208764453737
370,0.43346559023201137
371,0.4537423109046896
372,0.4121876693228328
373,0.4735478644958997
374,0.39635138529301484
375,0.40477530884120727
376,0.45245004612789474
377,0.4683823053731029
378,0.38415857917302
379,0.4721123564833998
380,0.49245756444000477
381,0.45836879398520447
382,0.43174658305068736
383,0.4656914373359692
384,0.4207046409249383
385,0.49308313087821026
386,0.44236421897785533
387,0.521007596594479
388,0.46803222792808047
389,0.4382292484544142
390,0.4666331310073747
391,0.43771843224131196
392,0.42580085639518683
393,0.44198671505169584
394,0.5071585530473008
395,0.4788380619199739
396,0.4626202943956328
397,0.40400460595047233
398,0.4071287302256901
399,0.4184078808774312
400,0.435025355349164
401,0.3723142522962329
402,0.4067212533796222
403,0.41157769561751817
404,0.37993800027267133
405,0.4055833511870095
406,0.420243009188659
407,0.3744976204145394
408,0.5067455666340708
409,0.44619482250626796
410,0.4659967050098217
411,0.41624035003262794
412,0.45963027604575957
413,0.47250978944579414
414,0.43550053574564174
415,0.466001544594808
416,0.4909604236587235
417,0.424722977531657
418,0.4388428762396832
419,0.4397759613981035
420,0.471284525897097
421,0.4886527499918517
422,0.4431475067800136
423,0.5058259407772621
424,0.5145342247625123
425,0.46655625287814795
426,0.4942490022534298
427,0.41466346363061446
428,0.45854770423886715
429,0.3909394726611046
430,0.44707995452152094
431,0.5200631246730568
432,0.4934276447319067
433,0.45638329308222003
434,0.48929600290248754
435,0.5095560356647324
436,0.46828882660254834
437,0.4688706003175929
438,0.42931514079683286
439,0.5093407245144619
440,0.44522369400896517
441,0.42576398325862264
442,0.49142684839822015
443,0.44024411740882663
444,0.46037472104148325
445,0.48488515231219176
446,0.4583219460966189
447,0.5057968396383765
448,0.4549816149841209
449,0.47744943158608605
450,0.4895010115289403
451,0.4399385398507938
452,0.46063061710305364
453,0.4698803900471943
454,0.4537405276799641
455,0.41627378786014574
456,0.46272015164832175
457,0.4809454445598292
458,0.47700545468102995
459,0.44024097339756624
460,0.4923385851975625
461,0.4605050122605824
462,0.45966873253631413
463,0.4671079341127194
464,0.5294699702813896
465,0.40881137556030156
466,0.4512369095952937
467,0.49004993640533634
468,0.46616896816998976
469,0.4477999401370163
470,0.44798385654952355
471,0.4442433075874513
472,0.48905269686171776
473,0.4872368997766936
474,0.48725974811296385
475,0.4442781342135432
476,0.46784195981387666
477,0.48215497137362495
478,0.41780063591576244
479,0.49308541015224816
480,0.45072359256197253
481,0.4096854349662939
482,0.448581175033381
483,0.5410845279079062
484,0.5106524688460693
485,0.49226720390781564
486,0.46351130159698417
487,0.4527493357434615
488,0.4486671736078375
489,0.5224311306456642
490,0.4365496792399149
491,0.46514086282071804
492,0.4562201931666836
493,0.4554600803858593
494,0.4328536478870853
495,0.5081375845417977
496,0.4207511133309619
497,0.4569995275205222
498,0.43589495657773825
499,0.48297327618366037
500,0.36614458131797784
501,0.49545472520392697
502,0.4235831147722058
503,0.45274808385200155
504,0.4543699887569074
505,0.4839617107355291
506,0.41846511440882883
507,0.41703074363360815
508,0.4552147284092316
509,0.5365091934836679
510,0.43014818089234197
511,0.4411090288566154
512,0.4585272659361501
513,0.47270917990634526
514,0.5081358066677806
515,0.47163398211095575
516,0.503403027786405
517,0.45798452466092066
518,0.42867157727835076
519,0.5320235265903702
520,0.45961250495157857
521,0.5170202864025817
522,0.4304219469936774
523,0.48476234217739345
524,0.4695752726696384
525,0.46301336861428355
526,0.4264270658727463
527,0.4768213951289051
528,0.48488645818276094
529,0.4573177929138543
530,0.5593336512809854
531,0.4916454543520624
532,0.4203358094248609
533,0.45562333379989856
534,0.428056429723615
535,0.4780219451395626
536,0.48392490087634155
537,0.3919611581891009
538,0.44124476605695695
539,0.4420855095100183
540,0.4741670855110791
541,0.5171432161618734
542,0.4858639826334483
543,0.49136767852181223
544,0.479846985818641
545,0.4473192112303873
546,0.5242986026425982
547,0.400231569730229
548,0.46748995207326755
549,0.4515033947534449
550,0.44389412296668795
551,0.4497679017859899
552,0.5142456284114563
553,0.4916908494361575
554,0.4496844514725013
555,0.5079261864588976
556,0.4867011167491141
557,0.46134429437679547
558,0.4777008356979495
559,0.5023179012730907
560,0.45445916426810656
561,0.48232274344117787
562,0.5027242310914962
563,0.4638603900681949
564,0.408902631604283
565,0.41745834657078623
566,0.48912457423434164
567,0.4483980203376142
568,0.48645374267010755
569,0.5015113185980187
570,0.40850412627995436
571,0.5153010699890758
572,0.4266124870577441
573,0.42227527661337183
574,0.5434633195669554
575,0.49757741687356705
576,0.46513818249854755
577,0.44353920544903735
578,0.4100494409879665
579,0.4422970884266456
580,0.4249254252038626
581,0.4678782169601726
582,0.44919983953311904
583,0.40052314470027933
584,0.4887831272530445
585,0.5409646912485604
586,0.4695989090207327
587,0.47793079013447753
588,0.46904707157867476
589,0.505585974417876
590,0.4480283436310583
591,0.4696628364564794
592,0.44849088102141665
593,0.4689492543470709
594,0.5349149520827227
595,0.4813654381513128
596,0.443810395230875
597,0.47455734603428373
598,0.4409707795585296
599,0.46213753852949396
600,0.45255759544017105
601,0.47951752031347344
602,0.42495544213745007
603,0.5091463545202923
604,0.445173249405217
605,0.42923595332942915
606,0.49623184283800115
607,0.4837527490348333
608,0.44882896528834115
609,0.4628579237416097
610,0.4940778333243385
611,0.5057400196384025
612,0.4893476373663922
613,0.4560410943148798
614,0.511601285761555
615,0.4675948989971822
616,0.40499970888094194
617,0.47237362953807055
618,0.45874760914192514
619,0.45428963536635036
620,0.4303203264202953
621,0.5075748799439774
622,0.4760887347064568
623,0.4282597842484036
624,0.4894916707063301
625,0.5124387987364372
626,0.46565175546922244
627,0.5115988119847219
628,0.41979799952163205
629,0.4379474262322122
630,0.4437252295227243
631,0.3565586001456147
632,0.5293724004617324
633,0.48682636454407846
634,0.525501456438183
635,0.4875042777002805
636,0.5311394189179032
637,0.45270267568525674
638,0.4222139086481682
639,0.47589375430638514
640,0.4384927839977647
641,0.5200312158850047
642,0.41837436061876593
643,0.49984114645001554
644,0.500954547064387
645,0.49179477984167286
646,0.4917258168401029
647,0.43547298594321504
648,0.467933075189486
649,0.5485726054338751
650,0.4902989742879853
651,0.4791399799730272
652,0.48304157463801617
653,0.46598591750050544
654,0.5060932708740216
655,0.48794660311297616
656,0.5158705406914625
657,0.5081473119830084
658,0.41097007350261144
659,0.5199701679789073
660,0.45518796189888283
661,0.4944961107633955
662,0.4401814874626
663,0.4799545733366819
664,0.5565266500904458
665,0.49437904370470703
666,0.44387690723307416
667,0.461019433980833
668,0.5196333517252207
669,0.4527469950180083
670,0.5304389729306497
671,0.5189322343642548
672,0.4366645288419221
673,0.4715413982772771
674,0.548228432450608
675,0.5078330596921349
676,0.4616804398413049
677,0.44670175784600774
678,0.4720726976573887
679,0.5353260377370903
680,0.45298963752822613
681,0.4283102917935637
682,0.5273187951562825
683,0.4495394011538024
684,0.45132658219136673
685,0.49049457965930937
686,0.44166486352184525
687,0.4942957560489261
688,0.46627036220230184
689,0.4402033955744406
690,0.4689147993316829
691,0.4579942109247048
692,0.46578283360420164
693,0.5062817379984239
694,0.4138409504072602
695,0.4658579902569211
696,0.46879795033025584
697,0.4727265302233421
698,0.520261458961625
699,0.42364381330493667
700,0.4642834941909689
701,0.48073470701528875
702,0.5027263039283333
703,0.5111526334943896
704,0.5438333259756137
705,0.4445609312568178
706,0.44727068529201297
707,0.4839214985641314
708,0.45475256260519714
709,0.49834764744820037
710,0.49315367304547064
711,0.45119679747003916
712,0.5080087721097294
713,0.413508716037768
714,0.4787854877200088
715,0.44362939804064416
716,0.479873435367972
717,0.49598909260163043
718,0.4250877834932609
719,0.454166415674653
720,0.4775835648385034
721,0.4860254699814326
722,0.4796433702551717
723,0.4631655523787569
724,0.4959287704357568
725,0.4361080015404757
726,0.5044078281169553
727,0.44973515505777245
728,0.4762050686818563
729,0.4921208765596964
730,0.479394032667981
731,0.5239718543913331
732,0.52383237841332
733,0.4892069389541783
734,0.4873342838598086
735,0.5356806738341553
736,0.5065471968680539
737,0.49770049282894135
738,0.4623538544262439
739,0.5636503409410121
740,0.45140943298025976
741,0.4392021808252012
742,0.48393948762302774
743,0.4349554263657143
744,0.5215570742637151
745,0.4797852999651381
746,0.42805239218865676
747,0.4265487078209171
748,0.5024654437428866
749,0.48054028000572613
750,0.47435730607945953
751,0.490384731227407
752,0.48867846882538224
753,0.46761527719111745
754,0.474286312063054
755,0.44798312745182944
756,0.47317281483192863
757,0.39127511517599634
758,0.4863810591821066
759,0.4968159223016647
760,0.43247443343303715
761,0.4739624423601816
762,0.4299802114111889
763,0.49057637052639
764,0.4995721248977176
765,0.46586282018581676
766,0.4900856937155331
767,0.48403854980641625
768,0.4761486967969957
769,0.4399854301530848
770,0.41273391282006444
771,0.3936344190147163
772,0.43126394774592125
773,0.46521478647822045
774,0.4488811342843345
775,0.48052388678657176
776,0.4162903389217082
777,0.47804910485363705
778,0.4240215495807159
779,0.4714983181401773
780,0.48806886296009205
781,0.48014423553882063
782,0.49351465116441573
783,0.43887398732026034
784,0.47898461285404753
785,0.4320277503884984
786,0.5231715079048231
787,0.4965974894602424
788,0.5420563797581294
789,0.4396360577647086
790,0.42839364747329084
791,0.4726302431159957
792,0.47626790733729
793,0.4674864591575248
794,0.4700554385987174
795,0.4626974958054727
796,0.5031971144348771
797,0.39953897760334156
798,0.4811703403800629
799,0.4580055781135179
800,0.5220322824342655
801,0.4740431481219085
802,0.4380361154031267
803,0.5228135334553242
804,0.4759780178262709
805,0.46804448668150334
806,0.4891021213271737
807,0.41614110892439077
808,0.46762415908092975
809,0.4772608862692266
810,0.434830151856489
811,0.46368739493951483
812,0.4225404386203274
813,0.5231034006722342
814,0.41372034319259904
815,0.467777331272505
816,0.47707535301525167
817,0.457092876150839
818,0.45562464546532117
819,0.47390988789272004
820,0.5103748612884308
821,0.439285350255394
822,0.4317839722810558
823,0.468198106575921
824,0.48757799439599486
825,0.4815552514529555
826,0.550998793623706
827,0.45363370696239624
828,0.49476759479033494
829,0.46796149930968167
830,0.44528090430805284
831,0.44653504642136105
832,0.5308473217290266
833,0.48407184675642745
834,0.4284519114605196
835,0.4886207597514818
836,0.49724675093551457
837,0.5287446884468501
838,0.5563595562589416
839,0.4368502819639238
840,0.4600712168632087
841,0.44322039157383064
842,0.4589122458291603
843,0.5389501405538626
844,0.5115730789337178
845,0.5029297535734445
846,0.4309876871500171
847,0.4718895566586272
848,0.4315957558050831
849,0.5026435929389896
850,0.5297982433885481
851,0.47275287245571745
852,0.4656033269959164
853,0.5000980474785732
854,0.49086691983710573
855,0.499712795325877
856,0.5107005658739804
857,0.4697166259725665
858,0.46312636500160165
859,0.49163220153999576
860,0.5023380776101312
861,0.531857799784621
862,0.5030371527194466
863,0.4891427829903633
864,0.49773952954659856
865,0.5106360983299824
866,0.5369200786456164
867,0.52291415607459
868,0.47324335600603434
869,0.5224853839008735
870,0.5286801356349258
871,0.5374310018495174
872,0.5380986522676536
873,0.5112615252502841
874,0.4450420961923107
875,0.493747616170045
876,0.5635394268821003
877,0.5066597078239872
878,0.5673285180514801
879,0.4818614316857447
880,0.43977910353880595
881,0.45764100369913896
882,0.478477574177259
883,0.4699373637654781
884,0.4571261590510734
885,0.41961363629253084
886,0.5057527080862372
887,0.43859621532265125
888,0.4551145208937094
889,0.49446133942772996
890,0.5688304137148603
891,0.4727807756041142
892,0.4808186759594083
893,0.4870272407359273
894,0.5252711390368412
895,0.5086926533850895
896,0.5114890565618813
897,0.5029432343766215
898,0.55021057718373
899,0.4379022267879281
900,0.4544752130367049
901,0.5586359900908049
902,0.5083858779228387
903,0.5397388747298453
904,0.5979369152869229
905,0.5551966140935319
906,0.5223455138578605
907,0.4789234023284426
908,0.4377379607448023
909,0.5220761932414402
910,0.47902181911236263
911,0.47716968083688066
912,0.5256114769380797
913,0.49737232533726916
914,0.5387177986534109
915,0.5460427871217886
916,0.5159851260923984
917,0.5068711880995098
918,0.5744741623380333
919,0.4348801402476123
920,0.5167163200988002
921,0.5276654744288575
922,0.49958936068876747
923,0.5103235528869035
924,0.55144037059886
925,0.5451728242017106
926,0.5643288117148939
927,0.4922366971996964
928,0.4816810732879057
929,0.5245780676603686
930,0.49695058277244986
931,0.4956767120955431
932,0.5076459492867698
933,0.4885788232264382
934,0.5094343972689461
935,0.5320213091605732
936,0.47137889380085174
937,0.5452885951124449
938,0.45444023571786507
939,0.5117807394735264
940,0.5573453535117792
941,0.47618932968029326
942,0.49169403173098963
943,0.5474271468226142
944,0.4172454834602035
945,0.49756160930414556
946,0.5038255493700413
947,0.4716447107715368
948,0.535763328918636
949,0.4867213071402061
950,0.4942667947833704
951,0.5565096908473648
952,0.485712192906406
953,0.47062662996395105
954,0.48378578976714054
955,0.49419959414763115
956,0.4915819764997851
957,0.4918823954856271
958,0.47870106341112745
959,0.43519139720679706
960,0.505899230742588
961,0.5351417429051273
962,0.4733887300663612
963,0.4875508146065709
964,0.5096421115293079
965,0.4628578877911055
966,0.5737942635570092
967,0.4518965177874157
968,0.5380298043317795
969,0.5095946492661727
970,0.4502696787114099
971,0.5315186033894971
972,0.5095979534732948
973,0.45269092115536336
974,0.5223994556947205
975,0.490236794526447
976,0.4716282628529105
977,0.45845821934720266
978,0.4429821708486602
979,0.5664495446636157
980,0.5728808055483292
981,0.42668089559360856
982,0.49113230265043234
983,0.5324817633207399
984,0.5004952870394467
985,0.47265762285281215
986,0.514739184123371
987,0.4848922790216805
988,0.48878655227292583
989,0.5405460892739289
990,0.4771618758529347
991,0.4682995733785862
992,0.5479515211263942
993,0.4850357115336305
994,0.4313980129632798
995,0.549083235399744
996,0.5339873319831335
997,0.5911488558875091
998,0.540448037671484
999,0.534869599977105
